域名	解析IP	开放端口	WEB服务器	网站状态
t7.baidu.com	180.97.66.48	80,443	JSP3/2.0.14	80:(403) 已禁止
q6.baidu.com	111.206.37.77,111.206.37.78	80,443	lighttpd	80:(403) 已禁止
tf.baidu.com	180.97.66.37	80,443	JSP3/2.0.14	80:正常访问
um.baidu.com	180.149.132.228	80,443	Apache-Coyote/1.1	80:正常访问
tm.baidu.com	220.181.7.190	80,443	nginx	80:正常访问
th.baidu.com	180.149.132.47,111.13.101.208,220.181.57.217,123.125.114.144	80,443	BWS/1.0	80:正常访问
tech.baidu.com	180.97.33.136,115.239.210.174	80,443	Apache	80:正常访问
vc.baidu.com	61.135.165.169	80,443	Apache	80:正常访问
vie.baidu.com	182.61.62.50	80,443	BWS/1.0	80:正常访问
usa.baidu.com	107.180.84.128	80,443	Apache	80:正常访问
voice.baidu.com	180.97.36.17	80,443	Apache	80:正常访问
vpn.baidu.com	220.181.50.247	80,443	-	80:(404) 未找到
wallet.baidu.com	180.97.36.93	80,443	Apache	80:正常访问
r4.baidu.com	10.11.0.14	-	端口未开放	端口未开放
r6.baidu.com	10.11.0.16	-	端口未开放	端口未开放
r3.baidu.com	10.11.0.13	-	端口未开放	端口未开放
r2.baidu.com	10.11.0.12	-	端口未开放	端口未开放
r8.baidu.com	10.11.0.18	-	端口未开放	端口未开放
s2.baidu.com	10.46.167.37	-	端口未开放	端口未开放
r7.baidu.com	10.11.0.17	-	端口未开放	端口未开放
r9.baidu.com	10.11.0.19	-	端口未开放	端口未开放
webdev.baidu.com	58.215.118.48	80,443	JSP3/2.0.14	80:(403) 已禁止
testlab.baidu.com	10.126.81.104	-	端口未开放	端口未开放
tg.baidu.com	61.135.162.145	-	端口未开放	端口未开放
titan.baidu.com	10.99.31.41	-	端口未开放	端口未开放
tiger.baidu.com	10.46.28.36	-	端口未开放	端口未开放
tk.baidu.com	10.46.129.37	-	端口未开放	端口未开放
training.baidu.com	10.23.1.162	-	端口未开放	端口未开放
trinity.baidu.com	10.26.84.26	-	端口未开放	端口未开放
tx.baidu.com	10.208.6.174,10.208.6.173	-	端口未开放	端口未开放
xr.baidu.com	180.97.36.17	80,443	Apache	80:正常访问
xi.baidu.com	180.97.34.175	80,443	nginx/1.6.2	80:正常访问
next.baidu.com	180.97.34.146	80,443	Apache	80:正常访问
cpu.baidu.com	180.97.36.41	80,443	nginx/1.8.0	80:正常访问
updates.baidu.com	10.26.109.19	-	端口未开放	端口未开放
index.baidu.com	106.39.162.93,111.202.114.69	80,443	Apache	80:正常访问
zhanzhang.baidu.com	220.181.7.186	80,443	获取失败	80:-
ups.baidu.com	10.46.104.42	-	端口未开放	端口未开放
uranus.baidu.com	10.57.8.220	-	端口未开放	端口未开放
fanyi.baidu.com	106.39.162.57	80,443	Apache	80:正常访问
wifi.baidu.com	180.97.104.162	80,443	IoTx/1.9.7.1	80:正常访问
top.baidu.com	180.97.33.107,180.97.33.108	80,443	PS-DSP/1.0	80:正常访问
ut.baidu.com	10.23.248.87	-	端口未开放	端口未开放
pai.baidu.com	180.97.33.91	80,443	Apache	80:正常访问
wangzhan.baidu.com	220.181.7.190	80,443	nginx	80:正常访问
va.baidu.com	10.94.51.43	-	端口未开放	端口未开放
cloud.baidu.com	180.97.33.106	80,443	BWS	80:正常访问
ppt.baidu.com	115.239.210.188	80,443	nginx/1.4.4	80:正常访问
whois.baidu.com	180.149.144.177	80	nginx	80:(405) 不允许的方法
bmp.baidu.com	115.239.211.55	80,443	Apache	80:正常访问
vega.baidu.com	10.50.14.165,10.26.5.60	-	端口未开放	端口未开放
desk.baidu.com	180.149.144.203	80,443	nginx/1.4.1	80:正常访问
venus.baidu.com	10.94.52.44	-	端口未开放	端口未开放
bus.baidu.com	180.97.33.34	80	Apache	80:正常访问
word.baidu.com	119.75.222.180	80,443	Apache	80:(502) 错误的网关
job.baidu.com	180.97.33.57	80,443	Apache	80:正常访问
just.baidu.com	180.97.33.34	80	Apache	80:正常访问
pp.baidu.com	106.39.162.253	80,443	Apache	80:正常访问
like.baidu.com	180.149.131.146	80,443	获取失败	80:-
eye.baidu.com	180.76.140.37	80,443	Apache	80:正常访问
wa.baidu.com	10.207.7.95	-	端口未开放	端口未开放
life.baidu.com	180.97.36.93	80,443	Apache	80:正常访问
yt.baidu.com	180.97.33.25	80,443	Apache	80:正常访问
webserver.baidu.com	10.26.214.75	-	端口未开放	端口未开放
history.baidu.com	180.97.33.57	80,443	Apache	80:(403) 已禁止
ws.baidu.com	10.94.35.35	-	端口未开放	端口未开放
zeus.baidu.com	10.46.229.22	-	端口未开放	端口未开放
webapp.baidu.com	10.95.36.21	-	端口未开放	端口未开放
ceshi.baidu.com	10.26.109.19	-	端口未开放	端口未开放
hit.baidu.com	180.97.33.57	80,443	Apache	80:正常访问
dock.baidu.com	10.99.31.40	-	端口未开放	端口未开放
hack.baidu.com	10.26.5.178	-	端口未开放	端口未开放
story.baidu.com	121.227.7.35	80,443	JSP3/2.0.14	80:正常访问
nginx.baidu.com	10.36.5.156	-	端口未开放	端口未开放
hadoop.baidu.com	10.83.128.26	-	端口未开放	端口未开放
space.baidu.com	180.149.131.103,14.215.177.34,106.120.159.182	80,443	Apache	80:正常访问
poc.baidu.com	10.26.7.203	-	端口未开放	端口未开放
dba.baidu.com	10.92.116.26,10.58.159.36	-	端口未开放	端口未开放
gx.baidu.com	180.97.104.235	80,443	BWS	80:正常访问
market.baidu.com	180.97.33.106	80,443	BWS	80:正常访问
for.baidu.com	10.100.73.37	-	端口未开放	端口未开放
mx1.baidu.com	220.181.50.185,61.135.165.120	80	获取失败	80:-
from.baidu.com	10.42.4.86,10.91.160.44,10.26.3.240,10.36.4.130,10.50.13.87,10.46.7.36	-	端口未开放	端口未开放
excel.baidu.com	10.94.81.168	-	端口未开放	端口未开放
join.baidu.com	14.215.177.97	80,443	nginx/1.9.4	80:正常访问
up.baidu.com	10.26.3.49,10.36.3.27	-	端口未开放	端口未开放
see.baidu.com	10.212.15.162	-	端口未开放	端口未开放
bar.baidu.com	115.239.217.137	80,443	nginx/1.4.1	80:正常访问
end.baidu.com	10.99.54.20	-	端口未开放	端口未开放
ask.baidu.com	10.58.222.200	-	端口未开放	端口未开放
set.baidu.com	10.32.36.145	-	端口未开放	端口未开放
plan.baidu.com	10.36.155.43	-	端口未开放	端口未开放
know.baidu.com	180.97.33.74	80,443	BWS	80:正常访问
case.baidu.com	10.99.209.45	-	端口未开放	端口未开放
course.baidu.com	180.101.212.35	80,443	Apache	80:正常访问
child.baidu.com	180.149.131.247,180.149.133.167,220.181.57.232	80,443	Apache	80:正常访问
study.baidu.com	180.101.212.35	80,443	Apache	80:正常访问
power.baidu.com	180.149.133.165,180.149.131.245	80,443	Apache	80:正常访问
company.baidu.com	180.97.104.30,180.97.33.124	80,443	nginx	80:正常访问
mx3.baidu.com	61.135.162.61	-	端口未开放	端口未开放
mx2.baidu.com	61.135.163.62	-	端口未开放	端口未开放
thailand.baidu.com	103.235.46.165	80	Apache	80:正常访问
acc.baidu.com	10.48.46.62	-	端口未开放	端口未开放
heart.baidu.com	10.57.7.143,10.91.160.63	-	端口未开放	端口未开放
cto.baidu.com	10.48.56.133	-	端口未开放	端口未开放
light.baidu.com	180.76.141.65	80	BWS/1.0	80:正常访问
meet.baidu.com	220.181.50.175	443	-	443:(400) 错误的请求
scan.baidu.com	10.58.119.76	-	端口未开放	端口未开放
session.baidu.com	10.207.6.45	-	端口未开放	端口未开放
way.baidu.com	10.100.72.45	-	端口未开放	端口未开放
stand.baidu.com	10.36.7.221	-	端口未开放	端口未开放
law.baidu.com	111.206.37.194,220.181.163.8	80,443	Apache	80:正常访问
custom.baidu.com	220.181.112.165	-	端口未开放	端口未开放
cost.baidu.com	10.26.137.29	-	端口未开放	端口未开放
art.baidu.com	10.42.137.45	-	端口未开放	端口未开放
doctor.baidu.com	115.239.217.162	80,443	nginx	80:正常访问
god.baidu.com	10.99.199.32,10.94.43.42	-	端口未开放	端口未开放
society.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
cover.baidu.com	180.97.104.203	80,443	Apache	80:(404) 未找到
effect.baidu.com	10.57.13.144	-	端口未开放	端口未开放
measure.baidu.com	10.42.108.58	-	端口未开放	端口未开放
watch.baidu.com	180.97.33.57	80,443	Apache	80:(404) 未找到
trade.baidu.com	106.39.162.54	80,443	Apache	80:正常访问
unit.baidu.com	180.97.104.12	80,443	Apache	80:正常访问
wear.baidu.com	182.61.62.50	80,443	Apache	80:正常访问
vote.baidu.com	180.97.33.57	80,443	Apache	80:(403) 已禁止
common.baidu.com	10.50.82.58	-	端口未开放	端口未开放
morning.baidu.com	10.94.40.19	-	端口未开放	端口未开放
origin.baidu.com	10.50.14.165,10.26.5.60	-	端口未开放	端口未开放
fit.baidu.com	119.75.222.30	80,443	Apache	80:(502) 错误的网关
film.baidu.com	180.149.131.33	80	nginx/1.4.1	80:(403) 已禁止
machine.baidu.com	10.81.32.152	-	端口未开放	端口未开放
quality.baidu.com	10.100.81.72	-	端口未开放	端口未开放
settle.baidu.com	10.42.7.116	-	端口未开放	端口未开放
growth.baidu.com	10.38.145.134	-	端口未开放	端口未开放
edge.baidu.com	220.181.57.38,106.39.162.232	80,443	nginx/1.12.1	80:正常访问
oil.baidu.com	180.97.36.91	80,443	Apache	80:正常访问
knowledge.baidu.com	10.88.46.23,111.206.37.169	-	端口未开放	端口未开放
depend.baidu.com	10.48.32.136	-	端口未开放	端口未开放
season.baidu.com	10.99.69.41	-	端口未开放	端口未开放
scene.baidu.com	10.100.30.74	-	端口未开放	端口未开放
rock.baidu.com	10.202.105.28	-	端口未开放	端口未开放
model.baidu.com	10.38.109.33	-	端口未开放	端口未开放
recommend.baidu.com	10.42.4.147	-	端口未开放	端口未开放
lady.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
fly.baidu.com	10.99.25.43	-	端口未开放	端口未开放
bit.baidu.com	180.149.131.178	80,443	Apache/2.2.24 (Unix)	80:正常访问
bridge.baidu.com	10.42.7.117	-	端口未开放	端口未开放
bright.baidu.com	10.205.180.28	-	端口未开放	端口未开放
sample.baidu.com	10.42.7.162	-	端口未开放	端口未开放
speech.baidu.com	115.239.211.171	80,443	Apache	80:正常访问
fashion.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
fast.baidu.com	10.48.32.110	-	端口未开放	端口未开放
loan.baidu.com	180.149.133.177	80,443	nginx/1.8.0	80:正常访问
curve.baidu.com	115.239.210.54	80,443	nginx	80:正常访问
trust.baidu.com	115.239.211.47,180.149.131.246	80,443	Apache	80:正常访问
risk.baidu.com	123.125.115.231	80,443	获取失败	80:-
brain.baidu.com	180.97.104.12	80,443	Apache	80:(404) 未找到
star.baidu.com	111.13.105.153,106.39.162.214,202.106.2.14,103.235.47.75	80,443	nginx	80:正常访问
captain.baidu.com	10.42.4.86,10.26.3.239,10.26.3.240	-	端口未开放	端口未开放
chain.baidu.com	180.149.133.175	80,443	-	80:(500) 内部服务器错误
collection.baidu.com	10.128.230.52,10.151.111.36	-	端口未开放	端口未开放
insurance.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
fresh.baidu.com	10.42.4.219,10.57.8.26	-	端口未开放	端口未开放
suggestion.baidu.com	180.97.33.72	80	获取失败	80:-
factory.baidu.com	111.206.47.154,111.206.47.149	80	获取失败	80:-
guard.baidu.com	10.42.4.229,10.46.11.30	-	端口未开放	端口未开放
fate.baidu.com	220.181.57.55	80	nginx	80:正常访问
pipe.baidu.com	180.97.93.29	80,443	nginx/1.8.1	80:正常访问
sugar.baidu.com	14.215.178.43,14.215.178.23	80,443	openresty	80:正常访问
translate.baidu.com	106.39.162.57	80,443	Apache	80:正常访问
stone.baidu.com	10.99.35.41	-	端口未开放	端口未开放
sky.baidu.com	10.46.104.43	-	端口未开放	端口未开放
ear.baidu.com	10.94.51.25	-	端口未开放	端口未开放
pity.baidu.com	220.181.57.191	80,443	openresty/1.11.2.2	80:正常访问
cup.baidu.com	10.226.71.37	-	端口未开放	端口未开放
bow.baidu.com	58.215.118.48	80,443	JSP3/2.0.14	80:正常访问
wise.baidu.com	10.202.6.122	-	端口未开放	端口未开放
fun.baidu.com	115.239.210.64,220.181.57.65	80	nginx/1.4.4	80:(503) 服务器不可用
grain.baidu.com	10.42.4.246	-	端口未开放	端口未开放
shield.baidu.com	180.97.36.72	80,443	Apache	80:正常访问
cap.baidu.com	123.125.115.209,220.181.57.166,123.125.115.174,111.13.100.150	80	Apache-Coyote/1.1	80:正常访问
wisdom.baidu.com	10.91.160.134	-	端口未开放	端口未开放
storm.baidu.com	10.26.26.238	-	端口未开放	端口未开放
tip.baidu.com	10.48.40.18	-	端口未开放	端口未开放
leaf.baidu.com	10.36.4.214	-	端口未开放	端口未开放
idle.baidu.com	10.26.138.41	-	端口未开放	端口未开放
blade.baidu.com	10.202.6.186	-	端口未开放	端口未开放
thunder.baidu.com	10.57.167.58	-	端口未开放	端口未开放
elastic.baidu.com	111.206.37.160	-	端口未开放	端口未开放
framework.baidu.com	10.38.109.18	-	端口未开放	端口未开放
ray.baidu.com	10.94.52.44	-	端口未开放	端口未开放
credit.baidu.com	180.97.36.93	80,443	Apache	80:正常访问
expert.baidu.com	180.97.33.183,180.97.33.181	80,443	Apache	80:正常访问
photography.baidu.com	10.95.102.45	-	端口未开放	端口未开放
mat.baidu.com	10.48.22.12	-	端口未开放	端口未开放
building.baidu.com	180.76.142.147	80	BWS/1.0	80:正常访问
learning.baidu.com	180.101.212.35	80,443	Apache	80:正常访问
notebook.baidu.com	10.199.28.35	-	端口未开放	端口未开放
impulse.baidu.com	10.65.13.103	-	端口未开放	端口未开放
writing.baidu.com	180.149.131.33	80	nginx/1.4.1	80:(403) 已禁止
has.baidu.com	10.32.64.201,10.86.53.34	-	端口未开放	端口未开放
its.baidu.com	10.48.30.110	-	端口未开放	端口未开放
cars.baidu.com	180.97.33.90	80,443	apache	80:正常访问
civil.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
sat.baidu.com	10.58.102.37	-	端口未开放	端口未开放
rules.baidu.com	183.232.232.53,180.101.212.24,123.125.115.231	80,443	Apache	80:正常访问
ideas.baidu.com	172.18.116.93	-	端口未开放	端口未开放
jr.baidu.com	106.39.162.91,180.97.36.44	80,443	JSP3/2.0.14	80:正常访问
shot.baidu.com	10.57.8.26,10.42.4.219	-	端口未开放	端口未开放
player.baidu.com	220.181.163.144	80	Apache	80:正常访问
driver.baidu.com	180.97.33.90	80,443	apache	80:正常访问
sports.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
bonds.baidu.com	115.239.210.174,180.97.33.136	80,443	Apache	80:正常访问
platform.baidu.com	10.91.161.75	-	端口未开放	端口未开放
process.baidu.com	10.42.4.153	-	端口未开放	端口未开放
friday.baidu.com	10.65.24.130	-	端口未开放	端口未开放
issue.baidu.com	10.65.211.71	-	端口未开放	端口未开放
roman.baidu.com	10.36.5.232	-	端口未开放	端口未开放
congo.baidu.com	10.26.5.60,10.50.14.165	-	端口未开放	端口未开放
goal.baidu.com	180.76.153.241	80,443	nginx/1.4.7	80:正常访问
em.baidu.com	106.39.162.37	80,443	nginx	80:正常访问
inner.baidu.com	10.65.211.21,10.212.7.17,10.26.7.118,10.208.7.53,10.212.7.16,10.208.7.52	-	端口未开放	端口未开放
create.baidu.com	106.39.162.214	80,443	nginx	80:正常访问
mama.baidu.com	180.149.131.88,220.181.163.54	80	Apache	80:正常访问
hudson.baidu.com	10.46.126.23	-	端口未开放	端口未开放
talent.baidu.com	180.149.144.205	80,443	ITE	80:正常访问
measures.baidu.com	10.50.14.165,10.26.5.60	-	端口未开放	端口未开放
traffic.baidu.com	10.242.15.216	-	端口未开放	端口未开放
opera.baidu.com	10.40.8.31	-	端口未开放	端口未开放
models.baidu.com	10.13.100.40	-	端口未开放	端口未开放
target.baidu.com	10.94.49.37	-	端口未开放	端口未开放
watson.baidu.com	10.211.6.64	-	端口未开放	端口未开放
item.baidu.com	10.211.6.78	-	端口未开放	端口未开放
element.baidu.com	10.50.14.165,10.26.5.60	-	端口未开放	端口未开放
display.baidu.com	10.46.112.16	-	端口未开放	端口未开放
atlantic.baidu.com	10.50.14.165,10.26.5.60	-	端口未开放	端口未开放
prime.baidu.com	10.99.54.21	-	端口未开放	端口未开放
holmes.baidu.com	10.91.160.66	-	端口未开放	端口未开放
focus.baidu.com	10.50.13.243,10.57.13.25	-	端口未开放	端口未开放
scholarship.baidu.com	202.106.2.53	80,443	nginx/1.14.0	80:正常访问
bubble.baidu.com	106.39.162.55	80,443	bfe	80:(500) 内部服务器错误
cater.baidu.com	180.97.34.157,180.97.33.128	80,443	apache	80:正常访问
football.baidu.com	10.36.7.221,10.81.211.74	-	端口未开放	端口未开放
graph.baidu.com	180.97.36.17	80,443	apache	80:正常访问
innovation.baidu.com	180.76.147.153	80	nginx	80:正常访问
gravity.baidu.com	10.206.7.100	-	端口未开放	端口未开放
render.baidu.com	220.181.163.54,180.149.131.88	80	Apache	80:(404) 未找到
norm.baidu.com	10.100.48.56	-	端口未开放	端口未开放
predict.baidu.com	10.73.218.24	-	端口未开放	端口未开放
react.baidu.com	10.42.4.219,10.57.8.26	-	端口未开放	端口未开放
vehicle.baidu.com	180.97.33.125	80,443	nginx/1.2.4	80:正常访问
verify.baidu.com	220.181.111.155	80	Apache	80:正常访问
candidate.baidu.com	202.106.2.54,106.39.162.252,117.185.17.97	80,443		80:正常访问
bench.baidu.com	10.81.11.135	-	端口未开放	端口未开放
pat.baidu.com	10.99.16.57	-	端口未开放	端口未开放
alert.baidu.com	115.239.217.57	80,443	beegoServer:1.4.2	80:(404) 未找到
promote.baidu.com	123.125.115.104,111.13.100.167	80,443	nginx	80:正常访问
counter.baidu.com	180.97.33.108,180.97.33.107	80,443	bfe/1.0.8.18	80:(302) 重定向
campus.baidu.com	180.76.155.81	80	nginx	80:正常访问
jet.baidu.com	183.232.231.17,183.232.231.18	80	apache	80:(404) 未找到
entry.baidu.com	180.97.33.108,180.97.33.107	80,443	Apache	80:正常访问
composer.baidu.com	10.26.26.226,10.26.26.227	-	端口未开放	端口未开放
evaluation.baidu.com	10.46.131.137	-	端口未开放	端口未开放
commander.baidu.com	10.36.5.170,10.65.211.38	-	端口未开放	端口未开放
chart.baidu.com	220.181.7.203	80,443	nginx	80:正常访问
radar.baidu.com	220.181.57.105	80,443		80:正常访问
insight.baidu.com	106.39.162.158,111.202.114.141	80,443	Apache	80:正常访问
di.baidu.com	106.39.162.212	80,443	Apache	80:正常访问
trends.baidu.com	180.97.104.12	80,443	HPHP	80:正常访问
trading.baidu.com	106.39.162.54	80,443	Apache	80:正常访问
legend.baidu.com	10.42.4.86,10.26.3.240,10.26.3.239	-	端口未开放	端口未开放
label.baidu.com	10.42.4.63	-	端口未开放	端口未开放
giant.baidu.com	10.16.82.58	-	端口未开放	端口未开放
pip.baidu.com	10.48.195.48	-	端口未开放	端口未开放
sampling.baidu.com	10.40.71.205	-	端口未开放	端口未开放
conversion.baidu.com	10.91.161.117	-	端口未开放	端口未开放
melody.baidu.com	10.36.7.197,10.26.7.79	-	端口未开放	端口未开放
shu.baidu.com	10.195.6.219	-	端口未开放	端口未开放
allen.baidu.com	10.57.8.26,10.42.4.219	-	端口未开放	端口未开放
boss.baidu.com	10.26.7.246,10.36.7.192	-	端口未开放	端口未开放
1111.baidu.com	180.97.93.38	80,443	Apache	80:正常访问
188.baidu.com	180.97.34.232	80,443	Apache	80:正常访问
aiche.baidu.com	180.97.33.181,180.97.33.183	80,443	Apache	80:正常访问
aidu.baidu.com	112.34.111.183,180.149.144.165	80,443	Apache	80:(404) 未找到
adata.baidu.com	10.36.253.93	-	端口未开放	端口未开放
aijia.baidu.com	180.149.133.177	80,443	Apache	80:正常访问
alarm.baidu.com	115.239.217.57	80,443	beegoServer:1.4.2	80:(404) 未找到
album.baidu.com	106.39.162.253	80,443	Apache	80:正常访问
api.m.baidu.com	180.97.33.107,180.97.33.108	80,443	PS-DSP/1.0	80:正常访问
api.media.baidu.com	180.149.131.88,220.181.163.54	80	Apache	80:正常访问
agents.baidu.com	10.36.7.104,10.50.14.199	-	端口未开放	端口未开放
awww.baidu.com	119.75.218.11	80,443	bfe/1.0.8.18	80:正常访问
alexa.baidu.com	10.46.139.63	-	端口未开放	端口未开放
allinone.baidu.com	10.48.31.86	-	端口未开放	端口未开放
baike.baidu.com	180.149.131.247,220.181.57.232,180.149.133.167	80,443	Apache	80:正常访问
antiddos.baidu.com	10.57.225.53	-	端口未开放	端口未开放
antispam.baidu.com	10.42.158.57,10.42.157.58	-	端口未开放	端口未开放
bama.baidu.com	180.97.33.108,180.97.33.107	80,443	bfe/1.0.8.18	80:(302) 重定向
baiyi.baidu.com	220.181.111.127,180.149.131.176	80,443	Unknow	80:正常访问
bangbang.baidu.com	220.181.57.55	80	-	80:(404) 未找到
banner.baidu.com	180.97.36.41	80,443	Apache-Coyote/1.1	80:(404) 未找到
bangzhu.baidu.com	112.34.111.183,112.34.111.18,112.80.255.43,202.106.2.78,180.149.144.166,180.149.144.165,180.97.36.81,117.185.16.230,180.97.33.42,112.80.255.39,202.106.2.77,117.185.16.213	80,443	Apache	80:正常访问
baoxian.baidu.com	180.97.93.51	80,443	Apache	80:正常访问
bbs.pc.baidu.com	180.97.66.48	80,443	Apache	80:(403) 已禁止
apitest.baidu.com	10.99.29.34	-	端口未开放	端口未开放
appdata.baidu.com	10.57.7.22	-	端口未开放	端口未开放
apptest.baidu.com	10.99.39.38	-	端口未开放	端口未开放
baobao.baidu.com	180.149.131.245,180.149.133.165	80,443	Apache	80:正常访问
assets.baidu.com	10.214.34.19	-	端口未开放	端口未开放
audit.baidu.com	10.42.3.128	-	端口未开放	端口未开放
bdtg.baidu.com	115.239.217.135	80,443	Apache	80:正常访问
avatar.baidu.com	10.26.137.29	-	端口未开放	端口未开放
bike.baidu.com	180.149.133.167,220.181.57.232,180.149.131.247	80,443	Apache	80:正常访问
baili.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
bailiwanggou.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
beian.baidu.com	220.181.172.30	80	BWS	80:正常访问
banjia.baidu.com	10.23.244.216	-	端口未开放	端口未开放
bestchange.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
bigdata.baidu.com	10.91.161.88	-	端口未开放	端口未开放
blcx.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
brand.baidu.com	111.13.100.98,117.185.16.100	80,443	Apache	80:正常访问
browser.baidu.com	103.235.46.26	-	端口未开放	端口未开放
callback.baidu.com	220.181.57.166	80	nginx/1.2.4	80:正常访问
caigou.baidu.com	115.239.211.32,153.37.235.60,183.232.232.58	80,443	Apache-Coyote/1.1	80:正常访问
caifu.baidu.com	180.97.36.44	80,443	nginx/1.8.0	80:正常访问
caiwu.baidu.com	115.239.210.171	80,443	BWS	80:正常访问
cang.baidu.com	180.149.145.250	80,443	Apache	80:正常访问
carnavi.baidu.com	115.239.211.138	80,443	Apache	80:正常访问
cartoon.baidu.com	180.97.104.214	80,443	Apache	80:正常访问
caijing.baidu.com	115.239.210.174,180.97.33.136	80,443	获取失败	80:-
cdss.baidu.com	180.101.212.65,115.239.210.116	80,443	nginx	80:正常访问
ceping.baidu.com	10.73.191.15	-	端口未开放	端口未开放
chexian.baidu.com	202.108.23.198,202.108.23.199	80	Apache	80:正常访问
chuangyi.baidu.com	115.239.217.162	80,443	nginx/1.8.0	80:正常访问
chunyun.baidu.com	14.215.177.49	80,443	nginx/1.4.4	80:正常访问
cpro.baidu.com	180.97.36.19	80,443	nginx	80:正常访问
chou.baidu.com	10.26.209.25	-	端口未开放	端口未开放
cloudtest.baidu.com	10.105.97.49	-	端口未开放	端口未开放
cms.m.baidu.com	10.94.29.22	-	端口未开放	端口未开放
comic.baidu.com	10.65.45.219	-	端口未开放	端口未开放
cpadmin.baidu.com	10.46.206.53	-	端口未开放	端口未开放
crawler.baidu.com	10.83.128.203	-	端口未开放	端口未开放
dangjian.baidu.com	180.76.133.88	80,443	nginx/1.10.0	80:正常访问
daohang.baidu.com	202.106.2.64	80,443	获取失败	80:-
dating.baidu.com	180.97.33.25	80,443	Apache	80:正常访问
daxue.baidu.com	180.149.131.33	80	nginx/1.4.1	80:(403) 已禁止
daping.baidu.com	106.39.162.212	80,443	Apache	80:正常访问
cs.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
dianping.baidu.com	180.97.104.164	80,443	nginx	80:正常访问
dianying.baidu.com	180.97.34.248	80,443	nginx	80:正常访问
darwin.baidu.com	10.95.44.43	-	端口未开放	端口未开放
dashboard.baidu.com	10.42.132.62,10.26.21.23	-	端口未开放	端口未开放
dayu.baidu.com	10.99.27.31	-	端口未开放	端口未开放
dcdn.baidu.com	10.207.6.117	-	端口未开放	端口未开放
ddos.baidu.com	10.57.225.53	-	端口未开放	端口未开放
diary.baidu.com	180.149.144.203	80,443	nginx/1.4.1	80:正常访问
dingdan.baidu.com	220.181.57.110	80,443	nginx	80:正常访问
dfapi.baidu.com	10.42.7.111,10.36.3.57	-	端口未开放	端口未开放
diya.baidu.com	180.149.133.177	80,443	Apache	80:正常访问
dhhz.web.baidu.com	10.48.30.87	-	端口未开放	端口未开放
dhub.baidu.com	10.26.5.60,10.50.14.165	-	端口未开放	端口未开放
ding.baidu.com	10.42.3.14	-	端口未开放	端口未开放
dnshk.baidu.com	10.242.15.68	-	端口未开放	端口未开放
dushu.baidu.com	180.97.104.214	80,443	Apache	80:正常访问
dongman.baidu.com	10.65.45.219	-	端口未开放	端口未开放
dota.baidu.com	10.26.25.224	-	端口未开放	端口未开放
druid.baidu.com	10.195.7.33	-	端口未开放	端口未开放
dump.baidu.com	10.242.15.28	-	端口未开放	端口未开放
f10.baidu.com	58.216.55.48	80,443	JSP3/2.0.14	80:(403) 已禁止
f11.baidu.com	58.216.55.48	80,443	JSP3/2.0.14	80:(403) 已禁止
f12.baidu.com	58.216.55.48	80,443	JSP3/2.0.14	80:(403) 已禁止
fang.baidu.com	180.97.33.181,180.97.33.183	80,443	Apache	80:正常访问
fangwu.baidu.com	106.39.162.229,202.106.2.34,111.13.105.167	80,443	Unknow	80:正常访问
erp1.baidu.com	10.199.39.35	-	端口未开放	端口未开放
font.baidu.com	220.181.57.166	80	Apache	80:正常访问
fuli.baidu.com	220.181.163.144	80	Apache	80:正常访问
fenxiang.baidu.com	180.149.145.241	80,443	nginx	80:尝试自动重定向的次数太多
fankui.baidu.com	10.48.38.33	-	端口未开放	端口未开放
fuwu.baidu.com	115.239.210.223	80,443	Apache-Coyote/1.1	80:正常访问
fenci.baidu.com	10.95.180.13	-	端口未开放	端口未开放
g12.baidu.com	115.239.210.212	80	apache	80:正常访问
g10.baidu.com	115.239.210.212	80	apache	80:正常访问
g14.baidu.com	115.239.210.212	80	apache	80:正常访问
g13.baidu.com	115.239.210.212	80	apache	80:正常访问
g15.baidu.com	115.239.210.212	80	apache	80:正常访问
freevpn.baidu.com	172.19.47.45	-	端口未开放	端口未开放
gongyi.baidu.com	106.39.162.252,202.106.2.54,117.185.17.97	80,443	Apache-Coyote/1.1	80:正常访问
gonglue.baidu.com	180.101.212.35	80,443	Apache	80:正常访问
galaxy.baidu.com	10.81.11.241	-	端口未开放	端口未开放
guanwang.baidu.com	115.239.211.47,180.149.131.246	80,443	Apache	80:正常访问
guahao.baidu.com	106.39.162.39	80,443	bfe	80:(500) 内部服务器错误
gateway2.baidu.com	172.16.0.1	-	端口未开放	端口未开放
gitlab.baidu.com	10.44.64.103	-	端口未开放	端口未开放
gongju.baidu.com	10.36.87.37	-	端口未开放	端口未开放
